dim_0,dim_1,size,actual,linear_pred,residual_actual,residual_pred,hybrid_pred,abs_error_linear,abs_error_hybrid,rel_error_linear_pct,rel_error_hybrid_pct
4221971,2,8443942,423.9555267,206.14847096264128,217.80705573735872,288.88661363931016,495.03508460195144,217.80705573735872,71.07955790195143,51.37497733140384,16.76580523792743
4019,1642,6599198,86.59982160000001,160.77963551862607,-74.17981391862605,-87.86641516847746,72.9132203501486,74.17981391862605,13.686601249851407,85.65816019951944,15.80442199184785
60,251925,15115500,200.4310357,370.22588065049143,-169.79484495049144,-152.410433647776,217.81544700271544,169.79484495049144,17.38441130271545,84.71484685866514,8.673512683303192
1,9711731,9711731,975.6861428,237.327924869922,738.358217930078,744.288820091643,981.6167449615649,738.358217930078,5.930602161564934,75.67579219800702,0.6078391299629857
1478,7457,11021446,142.1791518,269.5384886736576,-127.35933687365758,-133.1030314218893,136.43545725176827,127.35933687365758,5.74369454823173,89.57666103734456,4.039758625309037
1,347731,347731,35.962740600000004,7.0337620496289635,28.928978550371042,84.33839438097257,91.37215643060154,28.928978550371042,55.40941583060153,80.44152939326054,154.07450852230525
23,653833,15038159,193.9874375,368.3237895733145,-174.33635207331452,-136.95877647012233,231.36501310319218,174.33635207331452,37.377575603192184,89.8699185473361,19.268039252898625
3506723,1,3506723,45.1592948,84.72464393728414,-39.565349137284144,-39.99269228869148,44.73195164859266,39.565349137284144,0.42734315140733514,87.61285868725334,0.9463016490845095
14486,208,3013088,39.2031429,72.58439841573403,-33.381255515734026,-33.99525023401911,38.58914818171492,33.381255515734026,0.6139947182850847,85.14943712774115,1.5661874861698515
1,1294973,1294973,131.26646440000002,30.32982178673063,100.93664261326938,88.41859720265361,118.74841898938425,100.93664261326938,12.51804541061577,76.89446278197263,9.536362137758445
7932521,1,7932521,98.77555370000002,193.57080425570868,-94.79525055570866,-93.40056886962405,100.17023538608463,94.79525055570866,1.3946816860846099,95.97035602920508,1.4119705067111252
