LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
288, 6639, 0, 40.48802530501582, 75.0, 35.10971786833856,
289, 6639, 0, 53.98403374002109, 100.0, 46.812957157784744,
290, 9959, 0, 44.98443618837233, 83.33333333333334, 39.010797631487286,
291, 9959, 0, 53.98132342604679, 100.0, 46.812957157784744,
292, 13279, 0, 47.23247232472325, 87.5, 40.96133751306165,
293, 13279, 0, 53.979968371112285, 100.0, 46.812957157784744,
294, 893, 0, 57.33482642777156, 100.0, 50.146914789422134,
295, 1787, 0, 42.9770565193061, 75.0, 37.6101860920666,
296, 1787, 0, 57.302742025741466, 100.0, 50.146914789422134,
297, 2681, 0, 47.74337933606863, 83.33333333333334, 41.78909565785178,
298, 2681, 0, 57.29205520328236, 100.0, 50.146914789422134,
299, 3575, 0, 50.12587412587413, 87.5, 43.87855044074437,
300, 3575, 0, 57.28671328671329, 100.0, 50.146914789422134,
301, 1787, 0, 42.9770565193061, 75.0, 37.6101860920666,
302, 3575, 0, 32.22377622377623, 56.25, 28.207639569049952,
303, 3575, 0, 42.96503496503497, 75.0, 37.610186092066606,
304, 5363, 0, 35.80085772888309, 62.5, 31.341821743388838,
305, 5363, 0, 42.96102927465971, 75.0, 37.610186092066606,
306, 7151, 0, 37.589148370857224, 65.625, 32.90891283055828,
307, 7151, 0, 42.95902670955111, 75.0, 37.610186092066606,
308, 1787, 0, 57.302742025741466, 100.0, 50.146914789422134,
309, 3575, 0, 42.96503496503497, 75.0, 37.6101860920666,
310, 3575, 0, 57.28671328671329, 100.0, 50.146914789422134,
311, 5363, 0, 47.73447697184412, 83.33333333333334, 41.78909565785178,
312, 5363, 0, 57.28137236621294, 100.0, 50.146914789422134,
313, 7151, 0, 50.1188644944763, 87.5, 43.87855044074438,
314, 7151, 0, 57.27870227940148, 100.0, 50.146914789422134,
315, 2681, 0, 47.74337933606863, 83.33333333333334, 41.78909565785178,
316, 5363, 0, 35.80085772888309, 62.5, 31.341821743388838,
317, 5363, 0, 47.73447697184412, 83.33333333333334, 41.78909565785178,
318, 8045, 0, 39.77625854568055, 69.44444444444444, 34.824246381543155,
319, 8045, 0, 47.731510254816655, 83.33333333333334, 41.78909565785178,
320, 10727, 0, 41.76377365526242, 72.91666666666666, 36.565458700620304,
321, 10727, 0, 47.730027034585625, 83.33333333333334, 41.78909565785178,
322, 2681, 0, 57.29205520328236, 100.0, 50.146914789422134,
323, 5363, 0, 42.96102927465971, 75.0, 37.610186092066606,
324, 5363, 0, 57.28137236621294, 100.0, 50.146914789422134,
