LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
330, 11483, 0, 40.1288861795698, 100.0, 33.464052287581694,
331, 15311, 0, 40.128012540003915, 100.0, 33.464052287581694,
332, 19139, 0, 40.127488374523224, 100.0, 33.4640522875817,
333, 22967, 0, 40.127138938476946, 100.0, 33.464052287581715,
334, 26795, 0, 40.12688934502706, 100.0, 33.46405228758172,
335, 30623, 0, 40.12670215197727, 100.0, 33.46405228758172,
336, 4595, 0, 50.14145810663765, 100.0, 43.00111982082866,
337, 9191, 0, 50.136002611250134, 100.0, 43.00111982082866,
338, 13787, 0, 50.13418437658664, 100.0, 43.00111982082866,
339, 18383, 0, 50.13327530870913, 100.0, 43.001119820828684,
340, 22979, 0, 50.13272988380695, 100.0, 43.00111982082869,
341, 27575, 0, 50.13236627379873, 100.0, 43.001119820828706,
342, 32171, 0, 50.132106555593545, 100.0, 43.001119820828706,
343, 36767, 0, 50.131911768705635, 100.0, 43.00111982082871,
344, 5363, 0, 57.28137236621294, 100.0, 50.146914789422134,
345, 10727, 0, 57.27603244150275, 100.0, 50.146914789422134,
346, 16091, 0, 57.27425268783792, 100.0, 50.146914789422134,
347, 21455, 0, 57.27336285248194, 100.0, 50.146914789422134,
348, 26819, 0, 57.27282896454007, 100.0, 50.146914789422134,
349, 32183, 0, 57.27247304477519, 100.0, 50.14691478942211,
350, 37547, 0, 57.27221881908009, 100.0, 50.14691478942209,
351, 42911, 0, 57.27202815128988, 100.0, 50.146914789422084,
352, 6131, 0, 62.63252324253792, 100.0, 55.7006092254134,
353, 12263, 0, 62.62741580363696, 100.0, 55.70060922541341,
354, 18395, 0, 62.625713509105736, 100.0, 55.70060922541342,
355, 24527, 0, 62.62486239654259, 100.0, 55.70060922541343,
356, 30659, 0, 62.62435174010894, 100.0, 55.70060922541343,
357, 36791, 0, 62.62401130711315, 100.0, 55.70060922541343,
358, 42923, 0, 62.62376814295366, 100.0, 55.70060922541343,
359, 49055, 0, 62.62358577107329, 100.0, 55.70060922541343,
360, 6899, 0, 66.79228873749818, 100.0, 60.1409553641347,
361, 13799, 0, 66.78744836582361, 100.0, 60.140955364134705,
362, 20699, 0, 66.78583506449587, 100.0, 60.14095536413468,
363, 27599, 0, 66.78502844305953, 100.0, 60.140955364134676,
364, 34499, 0, 66.78454447955014, 100.0, 60.140955364134676,
365, 41399, 0, 66.78422184110727, 100.0, 60.140955364134676,
366, 48299, 0, 66.78399138698524, 100.0, 60.14095536413466,
367, 55199, 0, 66.78381854743745, 100.0, 60.14095536413466,
368, 7667, 0, 70.11869049171776, 100.0, 63.77224199288256,
369, 15335, 0, 70.11411803064884, 100.0, 63.77224199288257,
370, 23003, 0, 70.11259400947702, 100.0, 63.772241992882584,
371, 30671, 0, 70.11183202373577, 100.0, 63.77224199288259,
372, 38339, 0, 70.11137484024101, 100.0, 63.77224199288257,
373, 46007, 0, 70.11107005455692, 100.0, 63.77224199288255,
374, 53675, 0, 70.11085235211924, 100.0, 63.77224199288253,
375, 61343, 0, 70.1106890761782, 100.0, 63.77224199288251,
376, 8435, 0, 72.83935981031416, 100.0, 66.79712981082844,
377, 16871, 0, 72.8350423804161, 100.0, 66.79712981082844,
378, 25307, 0, 72.83360335085155, 100.0, 66.79712981082844,
379, 33743, 0, 72.83288385739264, 100.0, 66.79712981082844,
380, 42179, 0, 72.83245216814055, 100.0, 66.79712981082844,
