kernel_name,dur(us)
matmul_linear_654,4.1531429
matmul_linear_655,3.9552765
matmul_linear_656,3.9698927000000004
matmul_linear_657,3.9691160000000005
matmul_linear_658,3.967991
matmul_linear_659,4.2729557
matmul_linear_660,4.325580199999999
matmul_linear_661,4.252008999999999
matmul_linear_662,4.3364465999999995
matmul_linear_663,4.073866000000001
matmul_linear_664,4.1197053000000015
matmul_linear_665,4.1015894
matmul_linear_666,4.093142899999999
matmul_linear_667,4.4591965
matmul_linear_668,4.423276899999999
matmul_linear_669,4.415580199999999
matmul_linear_670,4.4421161
matmul_linear_671,4.253455300000001
matmul_linear_672,4.217285499999999
matmul_linear_673,4.1964376
matmul_linear_674,4.217571399999999
matmul_linear_675,4.5196786
matmul_linear_676,4.525277
matmul_linear_677,4.582116
matmul_linear_678,4.554437500000001
matmul_linear_679,4.3084106
matmul_linear_680,4.3289912
matmul_linear_681,4.3051698
matmul_linear_682,4.3588572
matmul_linear_683,4.4240178
matmul_linear_684,4.4190179999999994
matmul_linear_685,4.4594554
matmul_linear_686,4.4664197
matmul_linear_687,4.4614553
matmul_linear_688,4.4514195999999995
matmul_linear_689,4.4644374
matmul_linear_690,4.436723199999999
matmul_linear_691,4.5532679
matmul_linear_692,4.562009199999999
matmul_linear_693,4.5959821
matmul_linear_694,4.597133800000001
matmul_linear_695,4.5369823
matmul_linear_696,4.561580299999999
matmul_linear_697,4.5711518
matmul_linear_698,4.5555982
matmul_linear_699,4.6700091
matmul_linear_700,4.6831518999999995
matmul_linear_701,4.6674375999999995
matmul_linear_702,4.661571699999999
matmul_linear_703,4.699991
matmul_linear_704,4.7158659
matmul_linear_705,4.6887232999999995
matmul_linear_706,4.6812945
matmul_linear_707,4.771285600000001
matmul_linear_708,4.769312599999999
matmul_linear_709,4.8154285
matmul_linear_710,4.8078571
matmul_linear_711,4.8135717
matmul_linear_712,4.8024283
matmul_linear_713,4.7863036
matmul_linear_714,4.8017143
matmul_linear_715,4.8978572
matmul_linear_716,4.9021249
matmul_linear_717,4.8868303
matmul_linear_718,4.9125446
matmul_linear_719,4.927857299999999
matmul_linear_720,4.8818483
matmul_linear_721,4.9181429
matmul_linear_722,4.9004285
matmul_linear_723,5.0094644
matmul_linear_724,5.0406786000000015
matmul_linear_725,5.0382589
matmul_linear_726,5.0142949
matmul_linear_727,5.0230087
matmul_linear_728,5.0275536
matmul_linear_729,5.017151799999999
matmul_linear_730,5.0219732
matmul_linear_731,5.1907413
matmul_linear_732,5.13475
matmul_linear_733,5.1482589
matmul_linear_734,5.1479999
matmul_linear_735,5.170678700000001
matmul_linear_736,5.1455532999999996
matmul_linear_737,5.1804377
matmul_linear_738,5.1857410999999995
matmul_linear_739,5.2654643
matmul_linear_740,5.2617053
matmul_linear_741,5.2541789
matmul_linear_742,5.216598100000001
matmul_linear_743,5.297848200000001
matmul_linear_744,5.2887321
matmul_linear_745,5.2615713
matmul_linear_746,5.2578482
matmul_linear_747,5.4021518
matmul_linear_748,5.3954284999999995
matmul_linear_749,5.3437234
matmul_linear_750,5.3834285
matmul_linear_751,5.3889911
matmul_linear_752,5.4051162
matmul_linear_753,5.4397053
matmul_linear_754,5.4188217000000005
matmul_linear_755,5.4661517
matmul_linear_756,5.5202588
matmul_linear_757,5.512982200000001
matmul_linear_758,5.538312400000001
matmul_linear_759,5.4652765
matmul_linear_760,5.469009
matmul_linear_761,5.4881339
matmul_linear_762,5.4962767999999995
matmul_linear_763,5.6118574
matmul_linear_764,5.610866199999999
matmul_linear_765,5.6162678999999995
matmul_linear_766,5.608821600000001
matmul_linear_767,5.6323214
matmul_linear_768,5.598597999999999
matmul_linear_769,5.6751606
matmul_linear_770,5.592187400000001
matmul_linear_771,5.676143000000001
matmul_linear_772,5.7148572
matmul_linear_773,5.72125
matmul_linear_774,5.7171427999999995
matmul_linear_775,5.765455299999999
matmul_linear_776,5.7558393
matmul_linear_777,5.6972857
matmul_linear_778,5.7233127
matmul_linear_779,5.867830499999999
matmul_linear_780,5.8312677
matmul_linear_781,5.8485804
matmul_linear_782,5.8218572
matmul_linear_783,5.8462858
matmul_linear_784,5.8421517
matmul_linear_785,5.8132946
matmul_linear_786,5.8512768
matmul_linear_787,5.9659819999999995
matmul_linear_788,5.942696400000001
matmul_linear_789,5.9435534
matmul_linear_790,5.989991099999999
matmul_linear_791,5.9812947
matmul_linear_792,6.0108661
matmul_linear_793,6.009964200000001
matmul_linear_794,5.9918483
matmul_linear_795,6.064035500000001
matmul_linear_796,6.111402
matmul_linear_797,6.0815535
matmul_linear_798,6.1111071
matmul_linear_799,6.061741100000001
matmul_linear_800,6.0847142000000005
matmul_linear_801,6.0881159
matmul_linear_802,6.0801342
matmul_linear_803,6.180437499999999
matmul_linear_804,6.2114732
matmul_linear_805,6.217419600000001
matmul_linear_806,6.158830399999999
matmul_linear_807,6.194696299999999
matmul_linear_808,6.1968303
matmul_linear_809,6.2185623
matmul_linear_810,6.1871427
matmul_linear_811,6.3149819
matmul_linear_812,6.276973099999999
matmul_linear_813,6.276991000000001
matmul_linear_814,6.3401605000000005
matmul_linear_815,6.368125000000001
matmul_linear_816,6.310285899999999
matmul_linear_817,6.316571499999999
matmul_linear_818,6.3620179
matmul_linear_819,6.4395893
matmul_linear_820,6.4245712
matmul_linear_821,6.4139999
matmul_linear_822,6.4732855
matmul_linear_823,6.426857099999999
matmul_linear_824,6.4253039
matmul_linear_825,6.4421875
matmul_linear_826,6.479705100000001
matmul_linear_827,6.5038748
matmul_linear_828,6.549705400000001
matmul_linear_829,6.5757052
matmul_linear_830,6.542419499999999
matmul_linear_831,6.5446962
matmul_linear_832,6.5881517
matmul_linear_833,6.5864107
matmul_linear_834,6.6204555
matmul_linear_835,6.730000200000001
matmul_linear_836,6.6612855
matmul_linear_837,6.6358838
matmul_linear_838,6.640874999999999
matmul_linear_839,6.661661
matmul_linear_840,6.683285700000001
matmul_linear_841,6.689419899999999
matmul_linear_842,6.7085891
matmul_linear_843,6.758008899999998
matmul_linear_844,6.768571400000001
matmul_linear_845,6.7375894
matmul_linear_846,6.7553034
matmul_linear_847,6.7907234
matmul_linear_848,6.7755628
matmul_linear_849,6.7657053000000005
matmul_linear_850,6.8712857
matmul_linear_851,6.9481337
matmul_linear_852,6.911294700000001
matmul_linear_853,6.9364463999999995
matmul_linear_854,6.9381429
matmul_linear_855,6.908437599999999
matmul_linear_856,6.9324198
matmul_linear_857,6.8875715
matmul_linear_858,6.8950182
matmul_linear_859,6.9864108
matmul_linear_860,7.021973300000001
matmul_linear_861,7.032303399999999
matmul_linear_862,7.021571300000001
matmul_linear_863,7.0435536999999995
